date	funestus_sc_1_arabiensis_sc_5	funestus_sc_0.5_arabiensis_sc_4	funestus_sc_1_arabiensis_sc_5	observed
20121129	0.00969932135194	0.0100908176974	0.00969932135194	NaN
20121130	0.0116391852498	0.0100908176974	0.0116391852498	NaN
20121201	0.00873786397278	0.00807265378535	0.00873786397278	NaN
20121202	0.0126213589683	0.00807265378535	0.0126213589683	NaN
20121203	0.00776699045673	0.00807265378535	0.00776699045673	NaN
20121204	0.00775945698842	0.00706357229501	0.00775945698842	NaN
20121205	0.00872938893735	0.00706357229501	0.00872938893735	NaN
20121206	0.00872938893735	0.00605449033901	0.00872938893735	NaN
20121207	0.00872093066573	0.00504540884867	0.00872093066573	NaN
20121208	0.00774443382397	0.00908173527569	0.00774443382397	NaN
20121209	0.00968054216355	0.01412714459	0.00968054216355	NaN
20121210	0.0116166509688	0.0171543899924	0.0116166509688	NaN
20121211	0.0116166509688	0.0171717163175	0.0116166509688	NaN
20121212	0.0164569225162	0.0171717163175	0.0164569225162	NaN
20121213	0.0106485961005	0.0222222227603	0.0106485961005	NaN
20121214	0.0116166509688	0.023208880797	0.0116166509688	NaN
20121215	0.00968054216355	0.0221997983754	0.00968054216355	NaN
20121216	0.00871248822659	0.0151362260804	0.00871248822659	NaN
20121217	0.0106485961005	0.0181634705514	0.0106485961005	NaN
20121218	0.0106485961005	0.0161290317774	0.0106485961005	NaN
20121219	0.00870406161994	0.0161290317774	0.00870406161994	NaN
20121220	0.012572533451	0.0171370971948	0.012572533451	NaN
20121221	0.00773694412783	0.0161290317774	0.00773694412783	NaN
20121222	0.0106485961005	0.0171370971948	0.0106485961005	NaN
20121223	0.00871248822659	0.0201612897217	0.00871248822659	NaN
20121224	0.0106485961005	0.0151209672913	0.0106485961005	NaN
20121225	0.00968054216355	0.0171370971948	0.00968054216355	NaN
20121226	0.00968054216355	0.0161290317774	0.00968054216355	NaN
20121227	0.00871248822659	0.0171370971948	0.00871248822659	NaN
20121228	0.00968054216355	0.0191339384764	0.00968054216355	NaN
20121229	0.00870406161994	0.0161127895117	0.00870406161994	NaN
20121230	0.00870406161994	0.0161127895117	0.00870406161994	NaN
20121231	0.00967117957771	0.0171370971948	0.00967117957771	NaN
20130101	0.00870406161994	0.0161290317774	0.00870406161994	NaN
20130102	0.012572533451	0.0141129028052	0.012572533451	NaN
20130103	0.00967117957771	0.0161290317774	0.00967117957771	NaN
20130104	0.00870406161994	0.0151209672913	0.00870406161994	NaN
20130105	0.00870406161994	0.0171370971948	0.00870406161994	NaN
20130106	0.00967117957771	0.0130916414782	0.00967117957771	NaN
20130107	0.0106382975355	0.0140986908227	0.0106382975355	NaN
20130108	0.0106382975355	0.0171198397875	0.0106382975355	NaN
20130109	0.00871248822659	0.0160965789109	0.00871248822659	NaN
20130110	0.0106485961005	0.018108651042	0.0106485961005	NaN
20130111	0.00871248822659	0.0150905428454	0.00871248822659	NaN
20130112	0.00871248822659	0.0140845067799	0.00871248822659	NaN
20130113	0.00968054216355	0.0120603013784	0.00968054216355	NaN
20130114	0.00774443382397	0.0130653269589	0.00774443382397	NaN
20130115	0.00869565177709	0.0130653269589	0.00869565177709	NaN
20130116	0.00483091780916	0.0140703516081	0.00483091780916	NaN
20130117	0.00966183561832	0.0120481923223	0.00966183561832	NaN
20130118	0.00869565177709	0.0130522092804	0.00869565177709	NaN
20130119	0.00676328502595	0.0150602413341	0.00676328502595	NaN
20130120	0.00773694412783	0.013039117679	0.00773694412783	NaN
20130121	0.00580270774663	0.0110220443457	0.00580270774663	NaN
20130122	0.0067698257044	0.0140280565247	0.0067698257044	NaN
