date	funestus_sc_1.75_arabiensis_sc_2	funestus_sc_0.1_arabiensis_sc_1.75	funestus_sc_1.75_arabiensis_sc_2	observed
20130720	0.00388349522836	0.00484496122226	0.00388349522836	NaN
20130721	0.0058252424933	0.00774443382397	0.0058252424933	NaN
20130722	0.00485436897725	0.0029041627422	0.00485436897725	NaN
20130723	0.0058195926249	0.00484496122226	0.0058195926249	NaN
20130724	0.00484966067597	0.00290697673336	0.00484966067597	NaN
20130725	0.0058252424933	0.00678294571117	0.0058252424933	NaN
20130726	0.00291262124665	0.00290697673336	0.00291262124665	NaN
20130727	0.00485436897725	0.00484496122226	0.00485436897725	NaN
20130728	0.00291262124665	0.00484496122226	0.00291262124665	NaN
20130729	0.00388349522836	0.00678294571117	0.00388349522836	NaN
20130730	0.00291262124665	0.0058195926249	0.00291262124665	NaN
20130731	0.00388349522836	0.00678952457383	0.00388349522836	NaN
20130801	0.00291262124665	0.0058195926249	0.00291262124665	NaN
20130802	0.00388349522836	0.00775945698842	0.00388349522836	NaN
20130803	0.00291262124665	0.00678952457383	0.00291262124665	NaN
20130804	0.00291262124665	0.00678952457383	0.00291262124665	0.0
20130805	0.000970873807091	0.00775945698842	0.000970873807091	NaN
20130806	0.00194174761418	0.00776699045673	0.00194174761418	NaN
20130807	0.000970873807091	0.00776699045673	0.000970873807091	NaN
20130808	0.00194174761418	0.0097087379545	0.00194174761418	NaN
20130809	0.000970873807091	0	0.000970873807091	NaN
20130810	0.000969932123553	0.00194174761418	0.000969932123553	NaN
20130811	0.000969932123553	0.00194174761418	0.000969932123553	NaN
20130812	0.000969932123553	0.00194174761418	0.000969932123553	NaN
20130813	0.000969932123553	0.000971817295067	0.000969932123553	NaN
20130814	0.00194174761418	0.00194363459013	0.00194174761418	NaN
20130815	0.00194174761418	0.00194363459013	0.00194174761418	NaN
20130816	0.00194174761418	0.00291545200162	0.00194174761418	NaN
20130817	0.00194174761418	0.000971817295067	0.00194174761418	NaN
20130818	0.00194174761418	0.00194174761418	0.00194174761418	NaN
20130819	0.00194174761418	0.00194174761418	0.00194174761418	NaN
20130820	0.00290979631245	0.00291262124665	0.00290979631245	NaN
