date	funestus_sc_0.02_arabiensis_sc_3	funestus_sc_1.5_arabiensis_sc_3	funestus_sc_0.02_arabiensis_sc_3	observed
20120215	0.014955134131	0.0170340687036	0.014955134131	NaN
20120216	0.0129611166194	0.0140280565247	0.0129611166194	NaN
20120217	0.0179461613298	0.0130130127072	0.0179461613298	NaN
20120218	0.014955134131	0.0109999999404	0.014955134131	NaN
20120219	0.0139442235231	0.0179999992251	0.0139442235231	NaN
20120220	0.0119521915913	0.0100100096315	0.0119521915913	NaN
20120221	0.015936255455	0.0140140140429	0.015936255455	NaN
20120222	0.0189243033528	0.0100100096315	0.0189243033528	NaN
20120223	0.0189243033528	0.0130130127072	0.0189243033528	NaN
20120224	0.0149402394891	0.0100100096315	0.0149402394891	NaN
20120225	0.0209163352847	0.0150150153786	0.0209163352847	NaN
20120226	0.0189054720104	0.0110110109672	0.0189054720104	NaN
20120227	0.0199004970491	0.0110110109672	0.0199004970491	NaN
20120228	0.0218905471265	0.0120120123029	0.0218905471265	NaN
20120229	0.0248756222427	0.0140280565247	0.0248756222427	NaN
20120301	0.0208955220878	0.0140421260148	0.0208955220878	NaN
20120302	0.0208955220878	0.0160481445491	0.0208955220878	NaN
20120303	0.0189054720104	0.0160642564297	0.0189054720104	NaN
20120304	0.0228401198983	0.0170340687036	0.0228401198983	NaN
20120305	0.0208540223539	0.0180360730737	0.0208540223539	NaN
20120306	0.0258192643523	0.0120240477845	0.0258192643523	NaN
20120307	0.0228401198983	0.013039117679	0.0228401198983	NaN
20120308	0.0248015876859	0.0160481445491	0.0248015876859	NaN
20120309	0.0248015876859	0.013039117679	0.0248015876859	NaN
20120310	0.0247770063579	0.0110330991447	0.0247770063579	NaN
20120311	0.0218253973871	0.0100300898776	0.0218253973871	NaN
20120312	0.0277502480894	0.0130522092804	0.0277502480894	NaN
20120313	0.029732408002	0.0120603013784	0.029732408002	NaN
20120314	0.0257680863142	0.0120724346489	0.0257680863142	NaN
20120315	0.0237859264016	0.0100603625178	0.0237859264016	NaN
20120316	0.0247770063579	0.0140845067799	0.0247770063579	NaN
20120317	0.0198216047138	0.0120724346489	0.0198216047138	NaN
20120318	0.0227948464453	0.0140845067799	0.0227948464453	NaN
20120319	0.0238331686705	0.0130784707144	0.0238331686705	NaN
20120320	0.0208540223539	0.0150905428454	0.0208540223539	NaN
20120321	0.0198609735817	0.0150905428454	0.0198609735817	NaN
20120322	0.0208540223539	0.00905432552099	0.0208540223539	NaN
20120323	0.0188492070884	0.0130784707144	0.0188492070884	NaN
20120324	0.0208333339542	0.0120724346489	0.0208333339542	NaN
20120325	0.0168650802225	0.0120845921338	0.0168650802225	NaN
20120326	0.0198412705213	0.0100704934448	0.0198412705213	NaN
20120327	0.0188492070884	0.0151057401672	0.0188492070884	NaN
20120328	0.0158730167896	0.0130916414782	0.0158730167896	NaN
20120329	0.0138888889924	0.012096773833	0.0138888889924	NaN
20120330	0.0148809524253	0.011088709347	0.0148809524253	NaN
20120331	0.0148809524253	0.00907258037478	0.0148809524253	NaN
20120401	0.0198412705213	0.0171370971948	0.0198412705213	NaN
20120402	0.0138888889924	0.011088709347	0.0138888889924	NaN
20120403	0.0188492070884	0.0120845921338	0.0188492070884	NaN
20120404	0.0168650802225	0.011088709347	0.0168650802225	NaN
20120405	0.0178394448012	0.0131048383191	0.0178394448012	NaN
20120406	0.0168483648449	0.0161290317774	0.0168483648449	NaN
20120407	0.016831682995	0.012096773833	0.016831682995	NaN
20120408	0.014851485379	0.012096773833	0.014851485379	NaN
20120409	0.016831682995	0.012096773833	0.016831682995	NaN
20120410	0.0188118815422	0.00907258037478	0.0188118815422	NaN
20120411	0.016831682995	0.012096773833	0.016831682995	NaN
20120412	0.0197823941708	0.00907258037478	0.0197823941708	NaN
20120413	0.0178217813373	0.011088709347	0.0178217813373	NaN
20120414	0.0138613861054	0.0070564514026	0.0138613861054	NaN
20120415	0.0188118815422	0.0070564514026	0.0188118815422	NaN
20120416	0.0178217813373	0.00905432552099	0.0178217813373	NaN
20120417	0.0207920800895	0.00905432552099	0.0207920800895	NaN
20120418	0.0207920800895	0.00906344410032	0.0207920800895	NaN
20120419	0.0188118815422	0.00707070715725	0.0188118815422	NaN
20120420	0.021803766489	0.00909090880305	0.021803766489	NaN
20120421	0.0237859264016	0.0060606058687	0.0237859264016	NaN
20120422	0.0207920800895	0.00707070715725	0.0207920800895	NaN
20120423	0.0217821784317	0.00707070715725	0.0217821784317	NaN
20120424	0.0178041551262	0.00808080844581	0.0178041551262	NaN
20120425	0.022772276774	0.00909090880305	0.022772276774	NaN
20120426	0.0188118815422	0.00808080844581	0.0188118815422	NaN
20120427	0.0188118815422	0.0101010100916	0.0188118815422	NaN
20120428	0.014851485379	0.00404040422291	0.014851485379	NaN
20120429	0.022772276774	0.00707070715725	0.022772276774	NaN
20120430	0.016831682995	0.00707070715725	0.016831682995	NaN
20120501	0.0207920800895	0.0060606058687	0.0207920800895	NaN
20120502	0.0217821784317	0.00707070715725	0.0217821784317	NaN
20120503	0.016831682995	0.00909090880305	0.016831682995	NaN
20120504	0.0168483648449	0.00808080844581	0.0168483648449	NaN
20120505	0.0168483648449	0.0101010100916	0.0168483648449	NaN
20120506	0.0188305247575	0.0060606058687	0.0188305247575	NaN
20120507	0.0168483648449	0.00909090880305	0.0168483648449	NaN
20120508	0.0198216047138	0.00707070715725	0.0198216047138	NaN
20120509	0.0168483648449	0.00707070715725	0.0168483648449	NaN
20120510	0.0208126865327	0.00808080844581	0.0208126865327	NaN
20120511	0.0198216047138	0.0100908176974	0.0198216047138	NaN
20120512	0.0247770063579	0.0101010100916	0.0247770063579	NaN
20120513	0.0257680863142	0.0121212117374	0.0257680863142	NaN
20120514	0.0237859264016	0.0060606058687	0.0237859264016	NaN
20120515	0.0287413280457	0.0111111113802	0.0287413280457	NaN
20120516	0.0257680863142	0.00707070715725	0.0257680863142	NaN
20120517	0.0317145697772	0.0101010100916	0.0317145697772	NaN
20120518	0.0277502480894	0.0111111113802	0.0277502480894	NaN
20120519	0.0287413280457	0.0101010100916	0.0287413280457	NaN
20120520	0.0247770063579	0.00809716619551	0.0247770063579	NaN
20120521	0.0257680863142	0.0101214572787	0.0257680863142	NaN
20120522	0.0237859264016	0.0101214572787	0.0237859264016	NaN
20120523	0.0277227722108	0.0101214572787	0.0277227722108	NaN
20120524	0.0267326738685	0.00708502018824	0.0267326738685	NaN
