date	funestus_sc_18_arabiensis_sc_57	funestus_sc_18_arabiensis_sc_57	funestus_sc_3.5_arabiensis_sc_57	observed
20120222	0.332998991013	0.332998991013	0.178137645125	NaN
20120223	0.348044127226	0.348044127226	0.176291793585	NaN
20120224	0.342026084661	0.342026084661	0.176291793585	NaN
20120225	0.339357435703	0.339357435703	0.178318142891	NaN
20120226	0.324297189712	0.324297189712	0.186423510313	NaN
20120227	0.32898697257	0.32898697257	0.180344477296	NaN
20120228	0.321965903044	0.321965903044	0.174265444279	NaN
20120229	0.326980948448	0.326980948448	0.183383986354	NaN
20120301	0.332329303026	0.332329303026	0.178318142891	NaN
20120302	0.32630521059	0.32630521059	0.173252284527	NaN
20120303	0.329317271709	0.329317271709	0.168016195297	NaN
20120304	0.357429713011	0.357429713011	0.170040488243	NaN
20120305	0.335341364145	0.335341364145	0.175101220608	NaN
20120306	0.356425702572	0.356425702572	0.178137645125	NaN
20120307	0.353413641453	0.353413641453	0.197368428111	NaN
20120308	0.38955822587	0.38955822587	0.196356281638	NaN
20120309	0.382914572954	0.382914572954	0.207489877939	NaN
20120310	0.395979911089	0.395979911089	0.215587049723	NaN
20120311	0.404020100832	0.404020100832	0.226720646024	NaN
20120312	0.416080415249	0.416080415249	0.224696353078	NaN
20120313	0.408040195703	0.408040195703	0.249240115285	NaN
20120314	0.403614461422	0.403614461422	0.256332308054	NaN
20120315	0.420682728291	0.420682728291	0.2725430727	NaN
20120316	0.408634543419	0.408634543419	0.277608901262	NaN
20120317	0.425702810288	0.425702810288	0.298885524273	NaN
20120318	0.42369478941	0.42369478941	0.311740905046	NaN
20120319	0.422690749168	0.422690749168	0.327935218811	NaN
20120320	0.423115581274	0.423115581274	0.339068830013	NaN
20120321	0.445674031973	0.445674031973	0.362348169088	NaN
20120322	0.428571432829	0.428571432829	0.384615391493	NaN
20120323	0.426559358835	0.426559358835	0.392315477133	NaN
20120324	0.455734401941	0.455734401941	0.391304343939	NaN
20120325	0.461770623922	0.461770623922	0.402020215988	NaN
20120326	0.460764586925	0.460764586925	0.419777989387	NaN
20120327	0.454728364944	0.454728364944	0.439959645271	NaN
20120328	0.462235659361	0.462235659361	0.433905154467	NaN
20120329	0.486404836178	0.486404836178	0.443548381329	NaN
20120330	0.492447137833	0.492447137833	0.459677428007	NaN
20120331	0.502517640591	0.502517640591	0.467741936445	NaN
20120401	0.497482389212	0.497482389212	0.464717745781	NaN
20120402	0.52064448595	0.52064448595	0.488911300898	NaN
20120403	0.495975852013	0.495975852013	0.491935491562	NaN
20120404	0.493963778019	0.493963778019	0.492943555117	NaN
20120405	0.475376874208	0.475376874208	0.509072601795	NaN
20120406	0.49447235465	0.49447235465	0.504032254219	NaN
20120407	0.485943764448	0.485943764448	0.505040347576	NaN
20120408	0.482931733131	0.482931733131	0.518145143986	NaN
20120409	0.484939754009	0.484939754009	0.515120983124	NaN
20120410	0.513052225113	0.513052225113	0.541330635548	NaN
20120411	0.491967856884	0.491967856884	0.501008093357	NaN
20120412	0.501504540443	0.501504540443	0.512096762657	NaN
20120413	0.488977968693	0.488977968693	0.489919364452	NaN
20120414	0.494989991188	0.494989991188	0.492943555117	NaN
20120415	0.481481492519	0.481481492519	0.501008093357	NaN
20120416	0.487487494945	0.487487494945	0.504032254219	NaN
20120417	0.475475490093	0.475475490093	0.494461238384	NaN
20120418	0.482482492924	0.482482492924	0.484390735626	NaN
20120419	0.479999989271	0.479999989271	0.49546828866	NaN
20120420	0.476999998093	0.476999998093	0.494461238384	NaN
20120421	0.476000010967	0.476000010967	0.488911300898	NaN
20120422	0.474999994039	0.474999994039	0.478830635548	NaN
20120423	0.446553438902	0.446553438902	0.484879046679	NaN
20120424	0.448103785515	0.448103785515	0.471299082041	NaN
20120425	0.457085818052	0.457085818052	0.46727091074	NaN
20120426	0.462075859308	0.462075859308	0.457200407982	NaN
20120427	0.471057891846	0.471057891846	0.46727091074	NaN
20120428	0.468063861132	0.468063861132	0.450151056051	NaN
20120429	0.468063861132	0.468063861132	0.46727091074	NaN
20120430	0.475049912929	0.475049912929	0.458207458258	NaN
20120501	0.474051892757	0.474051892757	0.477822571993	NaN
20120502	0.482035934925	0.482035934925	0.462235659361	NaN
20120503	0.460079848766	0.460079848766	0.478348433971	NaN
20120504	0.460079848766	0.460079848766	0.466263860464	NaN
20120505	0.458624124527	0.458624124527	0.478348433971	NaN
20120506	0.458624124527	0.458624124527	0.470766127109	NaN
20120507	0.449550449848	0.449550449848	0.470766127109	NaN
20120508	0.456000000238	0.456000000238	0.471774190664	NaN
20120509	0.43900001049	0.43900001049	0.477822571993	NaN
20120510	0.442442446947	0.442442446947	0.474798381329	NaN
20120511	0.444999992847	0.444999992847	0.48338368535	NaN
20120512	0.451000005007	0.451000005007	0.482376635075	NaN
20120513	0.456000000238	0.456000000238	0.491440087557	NaN
20120514	0.444999992847	0.444999992847	0.494461238384	NaN
20120515	0.458000004292	0.458000004292	0.501006007194	NaN
20120516	0.463999986649	0.463999986649	0.494969815016	NaN
20120517	0.465999990702	0.465999990702	0.505030155182	NaN
20120518	0.476999998093	0.476999998093	0.495975852013	NaN
20120519	0.472999989986	0.472999989986	0.509054303169	NaN
20120520	0.467000007629	0.467000007629	0.50050252676	NaN
20120521	0.467000007629	0.467000007629	0.501004040241	NaN
20120522	0.470999985933	0.470999985933	0.526104390621	NaN
20120523	0.458000004292	0.458000004292	0.508032143116	NaN
20120524	0.467999994755	0.467999994755	0.510040163994	NaN
20120525	0.474999994039	0.474999994039	0.521084308624	NaN
20120526	0.457542449236	0.457542449236	0.517068266869	NaN
20120527	0.467532455921	0.467532455921	0.526579737663	NaN
20120528	0.452547460794	0.452547460794	0.520080327988	NaN
20120529	0.436563432217	0.436563432217	0.505020081997	NaN
20120530	0.442557454109	0.442557454109	0.527108430862	NaN
20120531	0.432000011206	0.432000011206	0.498495489359	NaN
20120601	0.416999995708	0.416999995708	0.5	NaN
20120602	0.412999987602	0.412999987602	0.495991975069	NaN
20120603	0.423000007868	0.423000007868	0.490981966257	NaN
20120604	0.398999989033	0.398999989033	0.490981966257	NaN
