date	funestus_sc_1.5_arabiensis_sc_5.5	funestus_sc_1_arabiensis_sc_18	funestus_sc_4_arabiensis_sc_57	observed
20130203	0.0289710294455	0.0154440151528	0.0709812119603	NaN
20130204	0.0259740259498	0.0173745173961	0.0668058469892	NaN
20130205	0.0209790207446	0.0154291223735	0.0741127356887	NaN
20130206	0.0269730277359	0.0154291223735	0.0731452479958	NaN
20130207	0.0259740259498	0.0183220822364	0.0782881006598	NaN
20130208	0.0229540914297	0.0222007725388	0.0688935294747	NaN
20130209	0.0289421156049	0.0212355218828	0.0866388306022	NaN
20130210	0.0309381242841	0.0222007725388	0.0835073068738	NaN
20130211	0.0279441121966	0.0231660231948	0.075235106051	NaN
20130212	0.0279441121966	0.0231884066015	0.070010446012	NaN
20130213	0.0289421156049	0.0241545885801	0.0783699080348	NaN
20130214	0.0239520967007	0.0241545885801	0.070010446012	NaN
20130215	0.0239282157272	0.0222222227603	0.0815899595618	NaN
20130216	0.029910268262	0.0270531401038	0.0774058550596	NaN
20130217	0.0219341982156	0.0241545885801	0.0857740566135	NaN
20130218	0.0289132595062	0.028019323945	0.0890052393079	NaN
20130219	0.0229312069714	0.0289855077863	0.0963350757956	NaN
20130220	0.0289421156049	0.0338491313159	0.107853405178	NaN
20130221	0.0269192419946	0.025145066902	0.103664919734	NaN
20130222	0.0259222332388	0.0309477765113	0.113089002669	NaN
20130223	0.0269461069256	0.025145066902	0.104821801186	NaN
20130224	0.0299401190132	0.0319148935378	0.109014675021	NaN
20130225	0.0269461069256	0.0319148935378	0.109014675021	NaN
20130226	0.0269461069256	0.0338491313159	0.107966460288	NaN
20130227	0.0338983051479	0.0242013558745	0.110994763672	NaN
20130228	0.0348605588079	0.0299806576222	0.10449320823	NaN
20130301	0.0308764949441	0.0290135387331	0.111807733774	NaN
20130302	0.0268924310803	0.0299806576222	0.1158663854	NaN
20130303	0.032868526876	0.0329138450324	0.112617306411	NaN
20130304	0.0278884470463	0.0319148935378	0.113660059869	NaN
20130305	0.0288557205349	0.0290135387331	0.117831073701	NaN
20130306	0.0258706472814	0.0299806576222	0.133472368121	NaN
20130307	0.0288270376623	0.0280464217067	0.126173093915	NaN
20130308	0.0278330016881	0.0299806576222	0.128258600831	NaN
20130309	0.0288270376623	0.025145066902	0.130344107747	NaN
20130310	0.0268656723201	0.0251694098115	0.123044840991	NaN
20130311	0.0268656723201	0.02224371396	0.140625	NaN
20130312	0.0308457706124	0.0241779498756	0.132291659713	NaN
20130313	0.0308457706124	0.0203094780445	0.14374999702	NaN
20130314	0.0288844630122	0.0193423591554	0.14374999702	NaN
20130315	0.0239043831825	0.025145066902	0.144791662693	NaN
20130316	0.0229312069714	0.0193423591554	0.157291665673	NaN
20130317	0.0259222332388	0.02224371396	0.148803323507	NaN
20130318	0.0199401788413	0.0203291382641	0.144640997052	NaN
20130319	0.024925224483	0.0280735716224	0.161458328366	NaN
20130320	0.0229312069714	0.0193610843271	0.148958340287	NaN
20130321	0.024925224483	0.0232333019376	0.163541659713	NaN
20130322	0.0239043831825	0.022265246138	0.15312500298	NaN
20130323	0.024925224483	0.0241779498756	0.157291665673	NaN
20130324	0.0259481035173	0.02224371396	0.164583340287	NaN
20130325	0.0199600793421	0.021297192201	0.164583340287	NaN
20130326	0.0239520967007	0.0203291382641	0.176715180278	NaN
20130327	0.024950100109	0.0203094780445	0.173596680164	NaN
20130328	0.0269730277359	0.0203094780445	0.180873185396	NaN
20130329	0.024950100109	0.018375242129	0.185031190515	NaN
20130330	0.0259740259498	0.02224371396	0.18399168551	NaN
20130331	0.0229770224541	0.0232108309865	0.198544695973	NaN
20130401	0.0240000002086	0.0232108309865	0.191268190742	NaN
20130402	0.0250000003725	0.0203094780445	0.204781711102	NaN
20130403	0.0280000008643	0.0280464217067	0.199584200978	NaN
20130404	0.0260000005364	0.0270531401038	0.204781711102	NaN
20130405	0.0209999997169	0.028019323945	0.210799589753	NaN
20130406	0.0230000000447	0.0270531401038	0.218652844429	NaN
20130407	0.0289710294455	0.0299516916275	0.23419688642	NaN
20130408	0.0279720276594	0.0347826071084	0.241450771689	NaN
20130409	0.0259740259498	0.0347826071084	0.253886014223	NaN
20130410	0.0259740259498	0.0347826071084	0.256728768349	NaN
20130411	0.029970029369	0.0367149747908	0.260869562626	NaN
20130412	0.029970029369	0.0347826071084	0.263975143433	NaN
20130413	0.029970029369	0.0396135263145	0.281865298748	NaN
20130414	0.0239520967007	0.0415860749781	0.277720212936	NaN
20130415	0.0209580846131	0.040618956089	0.287344396114	NaN
20130416	0.0209580846131	0.0396518371999	0.293568462133	NaN
20130417	0.0209580846131	0.0444444455206	0.293568462133	NaN
20130418	0.0239520967007	0.0425120778382	0.302904576063	NaN
20130419	0.0179461613298	0.0454106293619	0.310165971518	NaN
20130420	0.0219341982156	0.0425120778382	0.316062182188	NaN
20130421	0.0179820172489	0.0386473424733	0.320207268	NaN
20130422	0.0209580846131	0.0386473424733	0.326424866915	NaN
20130423	0.0189620759338	0.0396135263145	0.339896380901	NaN
20130424	0.0209580846131	0.0444444455206	0.33575129509	NaN
20130425	0.0209580846131	0.041545893997	0.343685299158	NaN
20130426	0.0229540914297	0.037717603147	0.359585493803	NaN
20130427	0.0229312069714	0.0367504842579	0.358549237251	NaN
20130428	0.0239282157272	0.0367504842579	0.350259065628	NaN
20130429	0.0219341982156	0.0367149747908	0.359585493803	NaN
20130430	0.024925224483	0.0367149747908	0.346113979816	NaN
20130501	0.024925224483	0.0386473424733	0.352331608534	NaN
20130502	0.0229312069714	0.0396135263145	0.356107652187	NaN
20130503	0.0279162507504	0.0367149747908	0.349534630776	NaN
20130504	0.0239043831825	0.0425120778382	0.340227514505	NaN
20130505	0.0249003991485	0.0405797101557	0.351602882147	NaN
20130506	0.023880597204	0.0405797101557	0.345041334629	NaN
20130507	0.0228855721653	0.037681158632	0.347107440233	NaN
20130508	0.0248756222427	0.0405797101557	0.357438027859	NaN
20130509	0.0209163352847	0.0405797101557	0.347107440233	NaN
20130510	0.0218687877059	0.0405797101557	0.354338854551	NaN
20130511	0.0248508937657	0.0309178736061	0.353305786848	NaN
20130512	0.0188866797835	0.0328502431512	0.345041334629	NaN
20130513	0.0208747517318	0.0405797101557	0.354338854551	NaN
20130514	0.02286282368	0.0347826071084	0.339876025915	NaN
20130515	0.0238331686705	0.0338164232671	0.36260330677	NaN
20130516	0.0228401198983	0.0309178736061	0.337809920311	NaN
20130517	0.0228401198983	0.0289855077863	0.361570239067	NaN
20130518	0.0218253973871	0.0328502431512	0.353305786848	NaN
20130519	0.023809524253	0.0328502431512	0.348140507936	NaN
20130520	0.0257680863142	0.0299516916275	0.340909093618	NaN
20130521	0.0247770063579	0.0309178736061	0.348140507936	NaN
20130522	0.0287413280457	0.03188405931	0.338842988014	NaN
20130523	0.0237859264016	0.0338164232671	0.342975199223	NaN
20130524	0.0237859264016	0.0338164232671	0.335743814707	NaN
20130525	0.0237859264016	0.0357833653688	0.328512400389	NaN
20130526	0.023762376979	0.0328820124269	0.33195450902	NaN
20130527	0.0237388722599	0.0377541147173	0.34126162529	NaN
20130528	0.0217606332153	0.0329138450324	0.338159263134	NaN
20130529	0.0197823941708	0.0358180068433	0.349534630776	NaN
20130530	0.0197823941708	0.0406582765281	0.353671133518	NaN
20130531	0.0187932737172	0.0367860607803	0.347826093435	NaN
20130601	0.015825914219	0.0396902225912	0.339544504881	NaN
20130602	0.0187932737172	0.0358180068433	0.345398128033	NaN
20130603	0.0187932737172	0.0348162464797	0.34126162529	NaN
20130604	0.018774703145	0.0357833653688	0.347466379404	NaN
20130605	0.0177865605801	0.0386847183108	0.334022760391	0.035315985
20130606	0.0167984198779	0.040618956089	0.355739414692	NaN
20130607	0.0276679843664	0.0415860749781	0.351602882147	NaN
20130608	0.0266798418015	0.0473887808621	0.364012420178	NaN
20130609	0.0306627098471	0.0493230186403	0.365046530962	NaN
20130610	0.015825914219	0.021276595071	0.210961744189	NaN
20130611	0.0178041551262	0.0241779498756	0.224405378103	NaN
20130612	0.0187561698258	0.0241779498756	0.207859352231	NaN
20130613	0.0148075027391	0.0270793028176	0.226473629475	NaN
20130614	0.0128205129877	0.02224371396	0.225439503789	NaN
20130615	0.0137931033969	0.0241545885801	0.253360897303	NaN
20130616	0.0128078814596	0.0212560389191	0.244053781033	NaN
20130617	0.0128078814596	0.0270531401038	0.236570253968	NaN
20130618	0.0118110235781	0.0280464217067	0.236570253968	NaN
20130619	0.0157480314374	0.0270793028176	0.238636359572	NaN
20130620	0.0157480314374	0.0261121857911	0.231404960155	NaN
20130621	0.0157480314374	0.025145066902	0.232438012958	NaN
20130622	0.0177339892834	0.025145066902	0.235537186265	NaN
20130623	0.0177339892834	0.021276595071	0.230371907353	NaN
20130624	0.0167487692088	0.0241779498756	0.232438012958	NaN
20130625	0.0177339892834	0.021276595071	0.228541880846	NaN
20130626	0.0167652852833	0.018375242129	0.231644257903	NaN
20130627	0.0167652852833	0.0203094780445	0.223371252418	NaN
20130628	0.0157946702093	0.018375242129	0.23474663496	NaN
20130629	0.0177865605801	0.02224371396	0.22750775516	NaN
20130630	0.015810277313	0.0164410062134	0.235780760646	NaN
20130701	0.015810277313	0.018375242129	0.249224409461	NaN
20130702	0.0118577070534	0.0145067693666	0.24586777389	NaN
20130703	0.0177865605801	0.0203094780445	0.234504133463	NaN
20130704	0.0148221347481	0.021276595071	0.230371907353	NaN
20130705	0.0148221347481	0.0261121857911	0.231404960155	NaN
20130706	0.015810277313	0.0261121857911	0.231644257903	NaN
20130707	0.015810277313	0.025145066902	0.230610132217	NaN
20130708	0.0128458496183	0.0232108309865	0.217166498303	NaN
20130709	0.015810277313	0.0232108309865	0.221303001046	NaN
20130710	0.00988142285496	0.02224371396	0.220041319728	NaN
20130711	0.0168150346726	0.0271055176854	0.212809920311	NaN
20130712	0.0128585556522	0.021297192201	0.217166498303	NaN
20130713	0.0108910892159	0.022265246138	0.224405378103	NaN
20130714	0.0128840431571	0.0174249764532	0.214064121246	NaN
20130715	0.0158415846527	0.0232333019376	0.210961744189	NaN
20130716	0.0118811884895	0.02224371396	0.20579110086	NaN
20130717	0.014851485379	0.0193236712366	0.218200623989	NaN
20130718	0.0128712868318	0.0183220822364	0.202688723803	NaN
20130719	0.0118929632008	0.0231660231948	0.222337126732	NaN
20130720	0.0099108023569	0.0183397680521	0.207859352231	NaN
20130721	0.0118929632008	0.0164251215756	0.216132372618	NaN
20130722	0.0108803166077	0.0164251215756	0.211995869875	NaN
20130723	0.0138339921832	0.015458936803	0.20579110086	NaN
20130724	0.0079051386565	0.0144787644967	0.20579110086	NaN
20130725	0.00988142285496	0.0202702693641	0.200413227081	NaN
20130726	0.0108695654198	0.0183397680521	0.198347106576	NaN
20130727	0.00988142285496	0.0202702693641	0.202479332686	NaN
20130728	0.00592885352671	0.015458936803	0.193181812763	NaN
20130729	0.0118460021913	0.0183574873954	0.181630551815	NaN
20130730	0.0128331687301	0.018375242129	0.178534567356	NaN
20130731	0.0108588347212	0.018375242129	0.181818187237	NaN
20130801	0.0128331687301	0.0164410062134	0.182851240039	NaN
20130802	0.0118460021913	0.0145067693666	0.177685946226	NaN
20130803	0.0118460021913	0.0154738882557	0.176652893424	NaN
20130804	0.0108588347212	0.0154738882557	0.182662531733	0.021868787
20130805	0.0148221347481	0.0145067693666	0.175438597798	NaN
20130806	0.0128458496183	0.0106382975355	0.175438597798	NaN
20130807	0.0138339921832	0.0135527588427	0.180598556995	NaN
20130808	0.0167984198779	0.0135527588427	0.181818187237	NaN
20130809	0.00592300109565	0.00484027108178	0.103305786848	NaN
20130810	0.0108588347212	0.00675675692037	0.0992761105299	NaN
20130811	0.00691016763449	0.00868725869805	0.0961737334728	NaN
20130812	0.00888450164348	0.0135135138407	0.100310236216	NaN
20130813	0.0079051386565	0.0144787644967	0.104554861784	NaN
20130814	0.0079051386565	0.0173745173961	0.10569947958	NaN
20130815	0.00592885352671	0.0154440151528	0.108808286488	NaN
20130816	0.00494559854269	0.0144787644967	0.109844557941	NaN
20130817	0.00396039616317	0.0154440151528	0.118134714663	NaN
20130818	0.00594059424475	0.0135135138407	0.113989636302	NaN
20130819	0.00198019808158	0.0135135138407	0.110995851457	NaN
20130820	0.00792079232633	0.0125482622534	0.11307054013	NaN
20130821	0.00792079232633	0.0154440151528	0.112953364849	NaN
20130822	0.00792079232633	0.0115718422458	0.106735751033	NaN
20130823	0.00792864244431	0.0125361615792	0.112953364849	NaN
20130824	0.0099108023569	0.0134874759242	0.10569947958	NaN
20130825	0.00693756202236	0.0115606933832	0.100518137217	NaN
20130826	0.00792864244431	0.00867888145149	0.110880829394	NaN
20130827	0.00693756202236	0.0115718422458	0.113989636302	NaN
20130828	0.0109018832445	0.0115718422458	0.111917100847	NaN
20130829	0.00792864244431	0.0115718422458	0.111917100847	NaN
20130830	0.00792079232633	0.00771456118673	0.120207257569	NaN
20130831	0.00693069305271	0.0115718422458	0.120207257569	NaN
20130901	0.00693756202236	0.00964320171624	0.120207257569	NaN
20130902	0.00495540117845	0.00964320171624	0.120207257569	NaN
20130903	0.00891972240061	0.0115718422458	0.10569947958	NaN
20130904	0.00594059424475	0.0115718422458	0.121243521571	NaN
20130905	0.00594059424475	0.013500481844	0.122279793024	NaN
20130906	0.00396432122216	0.013500481844	0.126424863935	NaN
20130907	0.0059464816004	0.010607521981	0.120082817972	NaN
20130908	0.0059464816004	0.00964320171624	0.126424863935	NaN
20130909	0.00396825419739	0.010607521981	0.130569949746	NaN
20130910	0.00496524339542	0.00964320171624	0.127461135387	NaN
20130911	0.00595829216763	0.0125361615792	0.122406639159	NaN
20130912	0.00595238106325	0.00867052003741	0.110766045749	NaN
20130913	0.00694444449619	0.00770712923258	0.111801244318	NaN
20130914	0.00496524339542	0.00578034669161	0.110766045749	NaN
20130915	0.00695134047419	0.00770712923258	0.111801244318	NaN
20130916	0.00496031763032	0.0067437379621	0.108695648611	NaN
20130917	0.0059464816004	0.00578034669161	0.119047619402	NaN
20130918	0.00495540117845	0.0067437379621	0.105590060353	NaN
20130919	0.00595238106325	0.0067437379621	0.110766045749	NaN
20130920	0.0059464816004	0.00385356461629	0.107660457492	NaN
20130921	0.00891972240061	0.00770712923258	0.112836435437	NaN
20130922	0.00992063526064	0.00867052003741	0.105590060353	NaN
20130923	0.0109126986936	0.0115606933832	0.109844557941	NaN
20130924	0.00793650839478	0.00867052003741	0.108921162784	NaN
20130925	0.00992063526064	0.00963391177356	0.116062179208	NaN
20130926	0.00595238106325	0.00963391177356	0.116062179208	NaN
20130927	0.00892857182771	0.00963391177356	0.0995850637555	NaN
20130928	0.0079443892464	0.0105973025784	0.113871634006	NaN
20130929	0.00695134047419	0.0105973025784	0.110766045749	NaN
20130930	0.00695134047419	0.0125240851194	0.111801244318	NaN
20131001	0.0079443892464	0.0134874759242	0.113871634006	NaN
20131002	0.0039721946232	0.0105973025784	0.114906832576	NaN
20131003	0.0079443892464	0.0105973025784	0.108695648611	0.017142857
20131004	0.0079443892464	0.0105871027335	0.101449273527	NaN
20131005	0.00595829216763	0.00769971124828	0.113871634006	NaN
20131006	0.00496524339542	0.0115495668724	0.110766045749	NaN
20131007	0.00595829216763	0.0105769233778	0.114906832576	NaN
20131008	0.00595829216763	0.00576923089102	0.0786749497056	NaN
20131009	0.00496524339542	0.00480769248679	0.0693581774831	NaN
20131010	0.00297914608382	0.00577478343621	0.0715025886893	NaN
20131011	0.00496524339542	0.00577478343621	0.0808290168643	NaN
20131012	0.0039721946232	0.00577478343621	0.0808290168643	NaN
20131013	0.00297914608382	0.00673724757507	0.0860103592277	NaN
20131014	0.0009930486558	0.00673724757507	0.0880829021335	NaN
20131015	0.00297914608382	0.00673724757507	0.0860103592277	NaN
20131016	0.00297914608382	0.00770712923258	0.0881742760539	NaN
20131017	0.0039721946232	0.00867052003741	0.0933609977364	NaN
20131018	0.00496524339542	0.00385356461629	0.101554401219	NaN
20131019	0.0039721946232	0.0067437379621	0.104663215578	NaN
20131020	0.0079443892464	0.00578034669161	0.103626944125	NaN
20131021	0.00993048679084	0.00770712923258	0.0983436852694	NaN
20131022	0.00893743801862	0.00770712923258	0.0993788838386	NaN
20131023	0.00893743801862	0.00867052003741	0.0972078591585	NaN
20131024	0.0079443892464	0.0067437379621	0.108583249152	NaN
20131025	0.00894632190466	0.00867052003741	0.103412613273	NaN
20131026	0.0099403578788	0.00673724757507	0.107549123466	NaN
20131027	0.0109235355631	0.00673724757507	0.105590060353	NaN
20131028	0.0119165843353	0.00578034669161	0.105371899903	NaN
20131029	0.00993048679084	0.00577478343621	0.105371899903	NaN
20131030	0.0119165843353	0.00577478343621	0.115702480078	NaN
20131031	0.0119165843353	0.00576923089102	0.113636367023	NaN
20131101	0.00893743801862	0.00480307405815	0.110537193716	NaN
20131102	0.0109235355631	0.00671785045415	0.108359135687	NaN
20131103	0.0138888889924	0.0028790787328	0.111455105245	NaN
20131104	0.0148957297206	0.00383509113453	0.11673554033	NaN
20131105	0.0109235355631	0.00479386374354	0.114669419825	NaN
20131106	0.0129096321762	0.00287631829269	0.107327140868	NaN
20131107	0.0128968255594	0.00575263658539	0.125902995467	NaN
20131108	0.0148809524253	0.00287631829269	0.107327140868	NaN
20131109	0.0119047621265	0.00575263658539	0.113519094884	NaN
20131110	0.0128968255594	0.00575263658539	0.110423117876	NaN
20131111	0.0138888889924	0.00287631829269	0.114551082253	NaN
20131112	0.014866204001	0.00191754556727	0.121775023639	NaN
20131113	0.0168650802225	0.00575263658539	0.114551082253	NaN
20131114	0.0198609735817	0.00383509113453	0.114551082253	NaN
20131115	0.0178926438093	0.00671140942723	0.125902995467	NaN
20131116	0.0188866797835	0.00479386374354	0.124871000647	NaN
20131117	0.0189054720104	0.00479386374354	0.119587630033	NaN
20131118	0.0179104469717	0.00575263658539	0.129896908999	NaN
20131119	0.0159203987569	0.00671140942723	0.122680410743	NaN
20131120	0.0179104469717	0.00479386374354	0.121775023639	NaN
20131121	0.0149253727868	0.00575263658539	0.122807018459	NaN
20131122	0.0169154237956	0.00670498097315	0.115583077073	NaN
20131123	0.0149105368182	0.00383141753264	0.105371899903	NaN
20131124	0.0149253727868	0.00670498097315	0.10847107321	NaN
20131125	0.0119284298271	0.00383141753264	0.118801653385	NaN
20131126	0.0158887784928	0.00670498097315	0.110537193716	NaN
20131127	0.0109343938529	0.00670498097315	0.107549123466	NaN
20131128	0.0109343938529	0.00766283506527	0.115942031145	NaN
20131129	0.0109343938529	0.00478927185759	0.114906832576	NaN
20131130	0.00893743801862	0.00670498097315	0.126294001937	NaN
20131201	0.0109235355631	0.00574712641537	0.123188406229	NaN
20131202	0.00993048679084	0.00670498097315	0.120082817972	NaN
20131203	0.00893743801862	0.00574712641537	0.123188406229	NaN
20131204	0.0129096321762	0.0105263162404	0.128364384174	NaN
20131205	0.0139165008441	0.0095693776384	0.12215320766	NaN
20131206	0.0198807157576	0.0143540669233	0.126294001937	NaN
20131207	0.0198807157576	0.015311004594	0.123188406229	NaN
20131208	0.0198807157576	0.0124401915819	0.115942031145	NaN
20131209	0.0218687877059	0.0162679422647	0.118134714663	NaN
20131210	0.0208747517318	0.015311004594	0.125518679619	NaN
20131211	0.0218687877059	0.0133971292526	0.109958507121	NaN
20131212	0.0258449297398	0.0143540669233	0.107883818448	NaN
20131213	0.0208747517318	0.0124401915819	0.110995851457	NaN
20131214	0.0218687877059	0.0114832539111	0.109844557941	NaN
20131215	0.0198807157576	0.0133971292526	0.119170986116	NaN
20131216	0.02286282368	0.0114832539111	0.101659752429	NaN
20131217	0.0198807157576	0.0124401915819	0.12111800909	NaN
20131218	0.0218687877059	0.0105263162404	0.104446738958	NaN
20131219	0.0198609735817	0.0133971292526	0.10651499778	NaN
20131220	0.0228401198983	0.0105263162404	0.0972078591585	NaN
20131221	0.0188679248095	0.0105263162404	0.0982419848442	NaN
20131222	0.0228401198983	0.0095693776384	0.107438012958	NaN
20131223	0.0188679248095	0.0114832539111	0.100206613541	NaN
20131224	0.0228401198983	0.0133971292526	0.109391123056	NaN
20131225	0.0188679248095	0.0114832539111	0.116615064442	NaN
20131226	0.0188679248095	0.0124401915819	0.112487100065	NaN
20131227	0.016881827265	0.0124282985926	0.115583077073	NaN
20131228	0.0188679248095	0.0133843207732	0.119711041451	NaN
20131229	0.0188679248095	0.0114722754806	0.121524199843	NaN
20131230	0.0188679248095	0.0143403438851	0.12049433589	NaN
20131231	0.016881827265	0.0114722754806	0.122554071248	NaN
20140101	0.0208333339542	0.0143403438851	0.118434600532	NaN
20140102	0.0198412705213	0.0124282985926	0.124742269516	NaN
20140103	0.0257936511189	0.0133843207732	0.12061855942	NaN
20140104	0.0207920800895	0.0114722754806	0.107216492295	NaN
20140105	0.0257425736636	0.0124282985926	0.104123711586	NaN
20140106	0.0217821784317	0.00956022925675	0.112371131778	NaN
20140107	0.0247770063579	0.0114722754806	0.104123711586	NaN
20140108	0.0227948464453	0.00574162695557	0.121649481356	NaN
20140109	0.0257680863142	0.0114942528307	0.123711340129	NaN
20140110	0.014851485379	0.00957854371518	0.117283947766	NaN
20140111	0.0227497518063	0.0134099619463	0.108024694025	NaN
20140112	0.0118694361299	0.00957854371518	0.118312753737	NaN
20140113	0.0217606332153	0.0124521069229	0.106885917485	NaN
20140114	0.0168150346726	0.0095693776384	0.114080160856	NaN
20140115	0.0178041551262	0.0105263162404	0.106885917485	NaN
20140116	0.0177865605801	0.00669216038659	0.113052412867	NaN
20140117	0.0197628457099	0.0114722754806	0.103802673519	NaN
20140118	0.018774703145	0.00764818349853	0.113052412867	NaN
20140119	0.0187932737172	0.0105162523687	0.104830421507	NaN
20140120	0.0138613861054	0.00860420614481	0.113052412867	NaN
20140121	0.0178217813373	0.0105162523687	0.115107916296	NaN
20140122	0.0158415846527	0.00956022925675	0.118191160262	NaN
20140123	0.0188118815422	0.00764818349853	0.11099691689	NaN
20140124	0.0168483648449	0.00573613774031	0.112024664879	NaN
20140125	0.0208126865327	0.00764818349853	0.116135664284	NaN
20140126	0.0198216047138	0.00573613774031	0.112024664879	NaN
20140127	0.0188305247575	0.00860420614481	0.114197529852	NaN
20140128	0.0198412705213	0.00860420614481	0.124357655644	NaN
20140129	0.0228174608201	0.00764818349853	0.120246656239	NaN
20140130	0.0198216047138	0.00765550229698	0.120246656239	NaN
20140131	0.0208333339542	0.00574162695557	0.124357655644	NaN
20140201	0.0168650802225	0.00574162695557	0.12037037313	NaN
20140202	0.0198412705213	0.00861243996769	0.134773656726	NaN
20140203	0.0178571436554	0.00765550229698	0.131687238812	NaN
20140204	0.0208333339542	0.00862068962306	0.132579654455	NaN
20140205	0.0148809524253	0.00862068962306	0.138746142387	NaN
20140206	0.0188118815422	0.0124521069229	0.14594039321	NaN
20140207	0.016831682995	0.0105363987386	0.14594039321	NaN
20140208	0.014851485379	0.0114942528307	0.140801638365	NaN
20140209	0.0138751240447	0.0134099619463	0.151079133153	NaN
20140210	0.0158415846527	0.0124521069229	0.141829386354	NaN
20140211	0.0158415846527	0.0124521069229	0.13669064641	NaN
20140212	0.0158415846527	0.0172413792461	0.14594039321	NaN
20140213	0.0138751240447	0.0153256701305	0.146968141198	NaN
20140214	0.0188305247575	0.0201149433851	0.149023637176	NaN
20140215	0.0138751240447	0.0162991378456	0.150051385164	NaN
20140216	0.0158572848886	0.0181992333382	0.150205761194	NaN
20140217	0.0118929632008	0.0191570874304	0.160493820906	NaN
20140218	0.0178394448012	0.0201149433851	0.161522626877	NaN
20140219	0.0099108023569	0.0191570874304	0.174897119403	NaN
20140220	0.0168483648449	0.0220306515694	0.182098761201	NaN
20140221	0.014866204001	0.0191570874304	0.194244608283	NaN
20140222	0.0168483648449	0.0249280929565	0.201438844204	NaN
20140223	0.0118929632008	0.0191754549742	0.210688591003	NaN
20140224	0.0178394448012	0.0230105463415	0.220739215612	NaN
20140225	0.0208126865327	0.0210930015892	0.213552355766	NaN
20140226	0.021803766489	0.0230326298624	0.221193417907	NaN
20140227	0.023809524253	0.0191938579083	0.244855970144	NaN
20140228	0.0267857145518	0.0230326298624	0.255144029856	NaN
20140301	0.0248015876859	0.021113242954	0.272633731365	NaN
20140302	0.0267857145518	0.0220729373395	0.268518507481	NaN
20140303	0.023809524253	0.0172744728625	0.279835402966	NaN
20140304	0.0277502480894	0.0182341653854	0.292181074619	NaN
20140305	0.0267591681331	0.0201729107648	0.299382716417	NaN
20140306	0.0297029707581	0.0192122962326	0.302469134331	NaN
20140307	0.0287128705531	0.0124879926443	0.3106995821	NaN
20140308	0.0306930691004	0.0163304507732	0.327160507441	NaN
20140309	0.0306930691004	0.0143953934312	0.323045253754	NaN
20140310	0.0287128705531	0.0153550859541	0.340885698795	NaN
20140311	0.0267326738685	0.0143953934312	0.356701016426	NaN
20140312	0.0366336628795	0.0163147784769	0.362512886524	NaN
20140313	0.0287128705531	0.0134357009083	0.398148149252	NaN
20140314	0.0316831693053	0.0153550859541	0.395061731338	NaN
20140315	0.0267326738685	0.0144092217088	0.399176955223	NaN
20140316	0.0316831693053	0.015369836241	0.421810686588	NaN
20140317	0.0257425736636	0.0124879926443	0.407826989889	NaN
20140318	0.0336633659899	0.0153550859541	0.423274964094	NaN
20140319	0.0267326738685	0.0163147784769	0.437693089247	NaN
